6.28069	-0.809199	-0.766358	-1.57349	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
6.21326	-0.867591	-1.20047	-1.42808	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.14453	-1.05445	-1.2358	-1.67083	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.24573	-1.29351	0.419107	-2.35046	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.26455	-1.50383	0.38442	-2.53152	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.2333	-1.554	-0.311516	-2.13646	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.2008	-1.76081	-0.381392	-2.35789	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.25676	-1.96932	0.42023	-2.83262	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.27432	-2.14866	0.396544	-2.9141	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.27976	-2.27793	0.11835	-2.72362	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.28133	-2.46338	0.0925487	-2.79978	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.32739	-2.66697	0.503932	-3.08436	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.36392	-2.83003	0.521637	-3.06828	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.38151	-2.9647	0.340423	-2.92955	6.46536	-3.00452	6.45	-3	0	-2.99754
6.39966	-3.11837	0.338218	-2.94359	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.4466	-3.31593	0.637794	-3.17591	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.49482	-3.47215	0.669297	-3.1351	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.5584	-3.68045	0.980449	-3.38662	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.65002	-3.81299	1.07237	-3.26738	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.69953	-3.97382	0.879676	-3.1048	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.77833	-4.10334	0.952814	-3.01286	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.82368	-4.2597	0.868391	-2.94211	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.89471	-4.38867	0.924823	-2.86953	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.92299	-4.51423	0.588333	-2.58527	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
6.98601	-4.61313	0.662651	-2.48982	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.03677	-4.76441	0.81344	-2.61179	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.1005	-4.88504	0.857336	-2.55985	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.19337	-5.07443	1.31096	-2.94523	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.28503	-5.20736	1.3592	-2.88142	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.33719	-5.34246	1.17	-2.71544	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.41625	-5.47422	1.2041	-2.67573	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.48881	-5.62426	1.19616	-2.66624	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.58775	-5.72876	1.27469	-2.57265	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.64346	-5.85705	1.1826	-2.49226	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.71974	-5.97913	1.20958	-2.45921	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.82663	-6.15345	1.75077	-2.94123	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.93121	-6.27919	1.79096	-2.89346	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.01018	-6.41272	1.4729	-2.60349	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.12046	-6.51876	1.54236	-2.52069	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.18288	-6.63731	1.39622	-2.39201	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.26175	-6.76422	1.40217	-2.38223	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.33557	-6.89386	1.44954	-2.42522	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.43209	-7.00449	1.49015	-2.37521	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.49342	-7.11174	1.43344	-2.32417	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.55938	-7.23449	1.42024	-2.33894	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.66573	-7.39047	1.81569	-2.70839	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.74995	-7.53314	1.80051	-2.72461	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80874	-7.63563	1.28877	-2.23691	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87299	-7.76288	1.27503	-2.24772	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94922	-7.89004	1.4412	-2.40709	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.00441	-8.02651	1.40336	-2.44418	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.03647	-8.11123	1.01801	-2.06504	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.08248	-8.23443	0.995475	-2.08717	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.16397	-8.37487	1.30081	-2.39115	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.20473	-8.51875	1.24541	-2.44661	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.2485	-8.62205	0.948535	-2.14136	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.2841	-8.75522	0.911092	-2.17676	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.41589	-8.97161	1.87024	-3.17696	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.49236	-9.14527	1.83208	-3.21133	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.53237	-9.23759	1.25099	-2.58394	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.58552	-9.37149	1.23158	-2.59651	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.62228	-9.47217	1.03032	-2.38097	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.63738	-9.62307	0.948116	-2.45443	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.70481	-9.77242	1.13813	-2.66746	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.73193	-9.92935	1.07176	-2.72251	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.75571	-10.0319	0.748092	-2.35216	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.78656	-10.1654	0.726802	-2.36392	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.83781	-10.3012	0.795559	-2.4428	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.84182	-10.4526	0.714723	-2.51011	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.88314	-10.5975	0.835912	-2.65579	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.90899	-10.7578	0.791125	-2.68906	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.93115	-10.8736	0.539114	-2.38318	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.92447	-11.0318	0.457309	-2.44627	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.94904	-11.1585	0.512829	-2.51689	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.93326	-11.3176	0.41822	-2.59235	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.95671	-11.4512	0.431474	-2.61066	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.93518	-11.6136	0.333885	-2.68388	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.9135	-11.6763	-0.189873	-1.97534	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.85564	-11.8116	-0.300406	-2.05824	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.8487	-11.932	-0.161648	-2.25252	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.77863	-12.0921	-0.304438	-2.35928	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.75272	-12.1829	-0.52547	-2.03509	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.67238	-12.3223	-0.648951	-2.12056	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.6107	-12.3693	-0.970698	-1.63312	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.49628	-12.498	-1.12254	-1.73798	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.44037	-12.6069	-1.05474	-1.84666	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.33143	-12.7416	-1.17164	-1.92129	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.24071	-12.7508	-1.69475	-1.05215	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.04957	-12.8745	-1.9406	-1.20872	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.93521	-12.9237	-2.00222	-1.09997	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.77117	-13.0175	-2.12715	-1.17379	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.65467	-13.041	-2.30859	-0.831656	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.47747	-13.1199	-2.45149	-0.913099	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.32635	-13.109	-2.72637	-0.359473	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.13177	-13.152	-2.82879	-0.411145	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.96626	-13.1489	-2.90101	-0.261627	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.79402	-13.1692	-2.9303	-0.274987	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.66134	-13.2362	-2.72956	-0.721511	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.50408	-13.2793	-2.77578	-0.738977	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.33463	-13.2554	-2.97571	-0.259335	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.17168	-13.2665	-2.97303	-0.254205	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.99849	-13.185	-3.26604	0.469944	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84092	-13.1581	-3.25223	0.476785	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66597	-13.1335	-3.27483	0.540324	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.51351	-13.0902	-3.21057	0.568659	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.34472	-13.1024	-3.0614	0.165034	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.20946	-13.0779	-2.98444	0.197247	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.04104	-13.0372	-3.07913	0.471915	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.9028	-12.9952	-3.00636	0.504047	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.73766	-12.8696	-3.31569	1.4402	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.60499	-12.7814	-3.23772	1.47237	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.43172	-12.7521	-3.05239	0.896245	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.32903	-12.6778	-2.90216	0.948933	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.16031	-12.5648	-3.07296	1.50334	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.04122	-12.4657	-2.95872	1.53889	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.88215	-12.3943	-2.92786	1.44175	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.80155	-12.286	-2.74304	1.50237	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.6561	-12.1779	-2.8095	1.72382	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.60234	-12.065	-2.61138	1.78214	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.4574	-11.9515	-2.66176	1.95837	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.43795	-11.8004	-2.36981	2.05011	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.3196	-11.732	-2.22646	1.60536	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.32997	-11.6016	-1.92328	1.69773	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.19897	-11.393	-2.34354	2.97264	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.2158	-11.2005	-2.03746	3.06994	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.14438	-11.1366	-1.64554	1.98879	4.43713	-11.024	4.45	-11.05	0	1.81614
4.20342	-10.9782	-1.30483	2.10025	4.45136	-10.93	4.45	-10.95	0	1.81612
4.12898	-10.8531	-1.35232	2.2314	4.44745	-10.786	4.45	-10.8	0	2.72555
4.20584	-10.6809	-1.0096	2.34773	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.15801	-10.5635	-0.988614	2.30806	4.46329	-10.5756	4.45	-10.5	0	2.729
4.2328	-10.3908	-0.696325	2.41682	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.20742	-10.277	-0.624209	2.26879	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.31661	-10.0993	-0.300643	2.39696	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.30982	-9.98031	-0.267398	2.34038	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.42517	-9.801	0.0243753	2.46563	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.41776	-9.65118	-0.0132492	2.5364	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.53507	-9.46668	0.248382	2.65283	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.58926	-9.36396	0.487503	2.27682	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.73931	-9.1846	0.760833	2.41512	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.80745	-9.08532	0.973311	2.12403	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.91836	-8.95199	1.10907	2.19675	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
4.98862	-8.84206	1.12928	2.17238	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.13002	-8.68086	1.30334	2.2794	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.2347	-8.59357	1.56369	1.97351	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.36199	-8.46624	1.67099	2.04668	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.46273	-8.3632	1.69621	2.01848	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.5522	-8.25318	1.68846	2.01479	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.63837	-8.13478	1.66181	2.0459	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.77362	-7.99266	1.75671	2.12062	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.88504	-7.88311	1.86548	2.01712	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01283	-7.75435	1.9195	2.06234	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.12177	-7.64242	1.94341	2.04143	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23398	-7.52853	1.95388	2.04721	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.35491	-7.42409	2.03888	1.97516	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45562	-7.32826	2.01381	1.94565	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.5909	-7.2382	2.34529	1.68725	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.72061	-7.14491	2.37074	1.71082	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.78394	-7.02346	1.89516	2.05285	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87696	-6.92272	1.87079	2.02336	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03807	-6.83742	2.30862	1.70786	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.162	-6.74667	2.30229	1.70024	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.24982	-6.64389	1.96395	1.91939	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35373	-6.54443	1.95511	1.90565	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.54477	-6.47993	2.7124	1.4305	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.66734	-6.42612	2.68426	1.38886	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.78581	-6.33974	2.47743	1.50723	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.89343	-6.29437	2.41696	1.41759	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.02356	-6.21746	2.37256	1.44198	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.14975	-6.14278	2.36403	1.43065	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22734	-6.05897	2.0299	1.61137	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33468	-5.96856	2.0426	1.63407	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.51064	-5.89334	2.60187	1.3512	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64831	-5.83097	2.58952	1.32438	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73202	-5.74704	2.06029	1.5748	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.84935	-5.65387	2.06862	1.59017	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94402	-5.57475	1.94731	1.64476	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.04817	-5.47966	1.96152	1.67419	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20994	-5.39058	2.54538	1.43033	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34687	-5.31735	2.53905	1.41756	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.41872	-5.22917	1.94718	1.64876	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.53061	-5.13287	1.9562	1.66278	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63125	-5.04493	1.80954	1.71655	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.73699	-4.94083	1.82185	1.74013	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.82929	-4.84654	1.69657	1.7832	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.92783	-4.74264	1.70583	1.79756	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0007	-4.64039	1.53684	1.85335	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1029	-4.50221	1.57191	1.93875	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1842	-4.39372	1.54617	1.94757	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.2948	-4.23343	1.59552	2.07269	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4345	-4.12327	1.97305	1.98078	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5502	-3.99029	1.98786	2.03584	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6461	-3.8802	1.83414	2.06869	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7502	-3.75915	1.84009	2.08597	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7843	-3.64635	1.21953	2.20851	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8573	-3.50191	1.23144	2.2615	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9705	-3.38515	1.73496	2.17499	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0661	-3.23455	1.75307	2.27069	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.0947	-3.11778	1.11797	2.35234	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1644	-2.94452	1.13402	2.45234	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.207	-2.80924	1.00232	2.46851	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2697	-2.62942	1.01638	2.56941	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.1854	-2.5094	-0.248382	2.66719	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1773	-2.32329	-0.23866	2.7575	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3022	-2.14447	1.15245	2.67468	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3666	-1.98309	1.15429	2.70735	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3571	-1.85164	0.502466	2.71255	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3819	-1.69264	0.498323	2.73455	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3011	-1.57315	-0.347372	2.73514	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2847	-1.4078	-0.346647	2.80005	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2309	-1.26147	-0.642806	2.79211	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.1907	-1.12841	-0.648639	2.74481	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0544	-1.01336	-1.53106	2.70844	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9795	-0.822222	-1.53205	2.83544	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9332	-0.649437	-1.10097	2.87405	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8711	-0.514992	-1.10081	2.81973	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7671	-0.380252	-1.59291	2.76253	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6769	-0.274436	-1.59085	2.65685	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4966	-0.162085	-2.52854	2.54581	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3568	-0.0721603	-2.52272	2.43154	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2793	0.074286	-2.06099	2.48388	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1675	0.109909	-2.04437	2.25392	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0077	0.219538	-2.46167	2.19614	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.87593	0.221371	-2.43893	1.92546	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.71353	0.320759	-2.66467	1.89585	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.57285	0.274033	-2.63435	1.55156	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.40776	0.356434	-2.77061	1.53625	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.26082	0.328788	-2.74863	1.28064	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.10493	0.398383	-2.75897	1.27772	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.95751	0.387286	-2.74322	1.09213	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.86428	0.456746	-2.18475	1.14952	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75157	0.419387	-2.16266	0.920446	8.76016	0.263752	8.75	0.25	-1.81846	0
8.52726	0.452985	-3.16991	0.817872	8.46355	0.258809	8.55	0.25	-3.6326	0
8.35885	0.402002	-3.15083	0.598944	8.35367	0.252596	8.35	0.25	-3.6326	0
8.20235	0.437318	-2.86515	0.619511	8.05161	0.241868	8.2	0.25	-2.72841	0
8.05092	0.383761	-2.8484	0.4197	8.05411	0.247878	8.05	0.25	-2.72842	0
7.90132	0.407119	-2.68689	0.427865	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.75923	0.3188	-2.66999	0.1724	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62014	0.325354	-2.70501	0.165362	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47597	0.221723	-2.69291	-0.0923347	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.30303	0.220135	-2.96226	-0.0920919	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15852	0.144341	-2.95584	-0.254881	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.08082	0.116468	-2.16082	-0.279797	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.964	0.0054641	-2.15877	-0.498712	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.86636	-0.0306568	-1.92148	-0.523526	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.7619	-0.170107	-1.92558	-0.776546	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.68696	-0.22682	-1.66753	-0.82037	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.58988	-0.38604	-1.68775	-1.08169	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.57088	-0.490848	-0.951736	-1.25204	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
